Customer_ID,snapshot_date,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,fe_1,fe_2,fe_3,fe_4,fe_5,fe_6,fe_7,fe_8,fe_9,fe_10,fe_11,fe_12,fe_13,fe_14,fe_15,fe_16,fe_17,fe_18,fe_19,fe_20,loan_id,loan_start_date,tenure,installment_num,loan_amt,due_amt,paid_amt,overdue_amt,balance
CUS_0xb13d,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,193.0,-71.0,-64.0,68.0,157.0,-30.0,171.0,182.0,133.0,91.0,46.0,-25.0,-11.0,117.0,158.0,420.0,268.0,74.0,197.0,71.0,,,,,,,,,
CUS_0xb1da,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,57.0,102.0,50.0,160.0,202.0,277.0,62.0,129.0,-45.0,144.0,-32.0,157.0,125.0,142.0,204.0,101.0,131.0,-48.0,35.0,68.0,,,,,,,,,
CUS_0xb220,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,36.0,265.0,20.0,28.0,345.0,-46.0,5.0,139.0,118.0,-36.0,124.0,27.0,57.0,60.0,258.0,65.0,289.0,173.0,147.0,-123.0,,,,,,,,,
CUS_0xb264,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,147.0,217.0,-9.0,244.0,-29.0,133.0,15.0,214.0,319.0,381.0,155.0,79.0,135.0,195.0,129.0,102.0,65.0,263.0,60.0,167.0,,,,,,,,,
CUS_0xb2fc,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,205.0,95.0,73.0,-11.0,-50.0,195.0,134.0,189.0,106.0,84.0,128.0,185.0,217.0,95.0,64.0,47.0,-52.0,-129.0,73.0,-11.0,,,,,,,,,
CUS_0xb367,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,97.0,-69.0,117.0,37.0,135.0,56.0,116.0,85.0,207.0,-37.0,19.0,68.0,198.0,179.0,-3.0,46.0,191.0,16.0,47.0,-64.0,CUS_0xb367_2024_04_01,2024-04-01,10.0,8.0,10000.0,1000.0,1000.0,0.0,2000.0
CUS_0xb397,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0xb397_2024_07_01,2024-07-01,10.0,5.0,10000.0,1000.0,1000.0,0.0,5000.0
CUS_0xb450,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,155.0,-71.0,56.0,211.0,-68.0,0.0,-32.0,184.0,185.0,121.0,228.0,-39.0,126.0,199.0,255.0,203.0,123.0,170.0,94.0,142.0,,,,,,,,,
CUS_0xb481,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,113.0,-160.0,171.0,128.0,-20.0,17.0,-3.0,283.0,233.0,127.0,157.0,-60.0,-9.0,275.0,80.0,5.0,-13.0,75.0,7.0,109.0,CUS_0xb481_2024_03_01,2024-03-01,10.0,9.0,10000.0,1000.0,1000.0,0.0,1000.0
CUS_0xb483,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,-22.0,125.0,117.0,-129.0,230.0,120.0,132.0,51.0,68.0,308.0,205.0,239.0,179.0,151.0,-28.0,5.0,201.0,252.0,136.0,300.0,,,,,,,,,
CUS_0xb49f,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,-77.0,118.0,-67.0,233.0,249.0,242.0,-32.0,81.0,114.0,370.0,1.0,167.0,85.0,193.0,325.0,142.0,231.0,254.0,119.0,-80.0,CUS_0xb49f_2024_04_01,2024-04-01,10.0,8.0,10000.0,1000.0,0.0,8000.0,10000.0
CUS_0xb51d,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,21.0,-69.0,155.0,-57.0,103.0,330.0,137.0,4.0,-10.0,291.0,-5.0,52.0,68.0,233.0,222.0,201.0,50.0,116.0,141.0,-58.0,CUS_0xb51d_2024_03_01,2024-03-01,10.0,9.0,10000.0,1000.0,1000.0,0.0,1000.0
CUS_0xb545,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,200.0,-69.0,101.0,136.0,-136.0,235.0,148.0,51.0,59.0,77.0,26.0,87.0,128.0,307.0,100.0,223.0,295.0,94.0,17.0,,,,,,,,,
CUS_0xb548,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,198.0,65.0,289.0,105.0,72.0,351.0,-73.0,290.0,146.0,241.0,63.0,-22.0,315.0,26.0,270.0,-2.0,81.0,121.0,42.0,146.0,,,,,,,,,
CUS_0xb5b5,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,139.0,-104.0,-22.0,153.0,-27.0,235.0,-51.0,79.0,10.0,258.0,-70.0,201.0,-17.0,107.0,52.0,218.0,-100.0,8.0,191.0,126.0,,,,,,,,,
CUS_0xb5e9,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,211.0,66.0,50.0,144.0,226.0,69.0,32.0,391.0,98.0,231.0,148.0,152.0,130.0,84.0,196.0,68.0,186.0,20.0,184.0,313.0,CUS_0xb5e9_2024_05_01,2024-05-01,10.0,7.0,10000.0,1000.0,1000.0,0.0,3000.0
CUS_0xb639,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,70.0,66.0,307.0,175.0,112.0,290.0,141.0,53.0,164.0,163.0,32.0,95.0,308.0,10.0,162.0,88.0,300.0,205.0,133.0,130.0,CUS_0xb639_2024_05_01,2024-05-01,10.0,7.0,10000.0,1000.0,0.0,5000.0,8000.0
CUS_0xb66f,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,-17.0,326.0,117.0,121.0,128.0,176.0,-4.0,89.0,256.0,71.0,213.0,74.0,299.0,228.0,45.0,125.0,158.0,83.0,65.0,125.0,CUS_0xb66f_2024_03_01,2024-03-01,10.0,9.0,10000.0,1000.0,0.0,7000.0,8000.0
CUS_0xb68e,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,182.0,164.0,135.0,-87.0,391.0,20.0,164.0,156.0,162.0,53.0,91.0,-64.0,65.0,91.0,205.0,225.0,-63.0,300.0,-5.0,271.0,,,,,,,,,
CUS_0xb6ae,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0xb6ae_2024_10_01,2024-10-01,10.0,2.0,10000.0,1000.0,1000.0,0.0,8000.0
CUS_0xb767,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,20.0,19.0,-2.0,165.0,-10.0,66.0,72.0,192.0,58.0,195.0,72.0,-120.0,-70.0,105.0,196.0,147.0,-151.0,40.0,120.0,217.0,,,,,,,,,
CUS_0xb76e,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,-66.0,-58.0,157.0,36.0,78.0,158.0,190.0,84.0,109.0,119.0,-24.0,-17.0,159.0,96.0,234.0,-71.0,128.0,93.0,152.0,192.0,,,,,,,,,
CUS_0xb798,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,90.0,67.0,-11.0,195.0,342.0,60.0,70.0,189.0,103.0,140.0,3.0,136.0,-183.0,338.0,47.0,84.0,73.0,74.0,7.0,-104.0,,,,,,,,,
CUS_0xb7a7,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,15.0,120.0,55.0,162.0,38.0,164.0,21.0,9.0,123.0,103.0,96.0,96.0,46.0,87.0,161.0,120.0,54.0,85.0,45.0,174.0,,,,,,,,,
CUS_0xb7ca,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0xb7ca_2024_11_01,2024-11-01,10.0,1.0,10000.0,1000.0,0.0,1000.0,10000.0
CUS_0xb828,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,52.0,109.0,176.0,-111.0,177.0,118.0,36.0,95.0,-32.0,210.0,42.0,223.0,139.0,112.0,241.0,263.0,262.0,99.0,265.0,112.0,,,,,,,,,
CUS_0xb83e,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,201.0,259.0,53.0,-43.0,278.0,-12.0,82.0,192.0,120.0,138.0,-7.0,30.0,256.0,191.0,80.0,237.0,100.0,151.0,-50.0,200.0,,,,,,,,,
CUS_0xb858,2024-12-01,Gerryy,50,154-48-6016,Developer,34981.59,2463.3877227928297,6.0,6.0,15.0,3,"Auto Loan, Not Specified, and Home Equity Loan",27.0,14,7.2,5.0,_,349.84,28.97622512207447,19 Years and 9 Months,No,291.55001114671114,204.5867077164117,Low_spent_Small_value_payments,295.1213083440473,,,,,,,,,,,,,,,,,,,,,CUS_0xb858_2024_12_01,2024-12-01,10.0,0.0,10000.0,0.0,0.0,0.0,10000.0
CUS_0xb8a8,2024-12-01,Anne Marieh,33,788-37-2569,Engineer,45705.04,3722.7533333333336,8.0,6.0,6.0,3,"Credit-Builder Loan, Not Specified, and Debt Consolidation Loan",13.0,13,16.69,7.0,_,378.16,35.431910832868034,16 Years and 9 Months,Yes,69.0449502064084,74.49803168446849,High_spent_Large_value_payments,468.7323514424564,,,,,,,,,,,,,,,,,,,,,CUS_0xb8a8_2024_12_01,2024-12-01,10.0,0.0,10000.0,0.0,0.0,0.0,10000.0
CUS_0xb8b,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0xb8b_2024_09_01,2024-09-01,10.0,3.0,10000.0,1000.0,1000.0,0.0,7000.0
CUS_0xb8ea,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,156.0,12.0,18.0,261.0,318.0,-24.0,13.0,43.0,266.0,117.0,31.0,156.0,206.0,305.0,235.0,195.0,-53.0,16.0,310.0,291.0,,,,,,,,,
CUS_0xb90d,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,23.0,-33.0,83.0,286.0,80.0,132.0,205.0,205.0,61.0,163.0,115.0,91.0,-113.0,91.0,171.0,91.0,108.0,72.0,143.0,94.0,,,,,,,,,
CUS_0xb92e,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,74.0,-33.0,368.0,86.0,132.0,215.0,168.0,111.0,75.0,109.0,67.0,-126.0,-62.0,217.0,177.0,122.0,116.0,-55.0,144.0,218.0,CUS_0xb92e_2024_02_01,2024-02-01,10.0,10.0,10000.0,1000.0,1000.0,0.0,0.0
CUS_0xb949,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,77.0,9.0,80.0,-52.0,20.0,259.0,22.0,102.0,-64.0,-36.0,129.0,142.0,110.0,57.0,228.0,71.0,136.0,184.0,-34.0,210.0,,,,,,,,,
CUS_0xb98,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,297.0,176.0,75.0,36.0,271.0,247.0,141.0,282.0,52.0,133.0,79.0,156.0,216.0,39.0,94.0,214.0,55.0,125.0,110.0,101.0,,,,,,,,,
CUS_0xb9cd,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,190.0,-25.0,278.0,-112.0,75.0,214.0,120.0,182.0,171.0,48.0,-302.0,92.0,81.0,57.0,89.0,186.0,41.0,5.0,33.0,337.0,CUS_0xb9cd_2024_02_01,2024-02-01,10.0,10.0,10000.0,1000.0,1000.0,0.0,0.0
CUS_0xb9e5,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,-18.0,77.0,88.0,117.0,113.0,158.0,-110.0,285.0,307.0,-1.0,91.0,-31.0,248.0,119.0,72.0,287.0,9.0,149.0,221.0,329.0,,,,,,,,,
CUS_0xba2a,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0xba2a_2024_09_01,2024-09-01,10.0,3.0,10000.0,1000.0,1000.0,0.0,7000.0
CUS_0xba7e,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,65.0,18.0,166.0,5.0,129.0,164.0,94.0,213.0,135.0,21.0,122.0,249.0,142.0,-33.0,111.0,63.0,-205.0,197.0,10.0,-39.0,,,,,,,,,
CUS_0xbac4,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0xbac4_2024_07_01,2024-07-01,10.0,5.0,10000.0,1000.0,0.0,1000.0,6000.0
CUS_0xbb55,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,-31.0,95.0,72.0,334.0,132.0,-46.0,188.0,-24.0,220.0,112.0,268.0,54.0,-20.0,-9.0,70.0,97.0,150.0,184.0,-79.0,125.0,,,,,,,,,
CUS_0xbb88,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,121.0,229.0,205.0,182.0,177.0,85.0,139.0,178.0,72.0,171.0,153.0,72.0,156.0,61.0,155.0,253.0,167.0,143.0,-22.0,238.0,CUS_0xbb88_2024_03_01,2024-03-01,10.0,9.0,10000.0,1000.0,1000.0,0.0,1000.0
CUS_0xbc1f,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,106.0,263.0,81.0,-17.0,-3.0,-99.0,175.0,190.0,191.0,197.0,44.0,1.0,25.0,-71.0,125.0,302.0,147.0,34.0,199.0,196.0,CUS_0xbc1f_2024_05_01,2024-05-01,10.0,7.0,10000.0,1000.0,1000.0,0.0,3000.0
CUS_0xbc57,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,52.0,132.0,-69.0,157.0,31.0,62.0,18.0,245.0,248.0,105.0,81.0,159.0,136.0,99.0,97.0,97.0,171.0,97.0,35.0,-15.0,,,,,,,,,
CUS_0xbca3,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,179.0,257.0,201.0,-33.0,-45.0,111.0,163.0,112.0,142.0,103.0,153.0,235.0,32.0,75.0,89.0,-41.0,87.0,251.0,247.0,169.0,,,,,,,,,
CUS_0xbcb2,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0xbcb2_2024_11_01,2024-11-01,10.0,1.0,10000.0,1000.0,1000.0,0.0,9000.0
CUS_0xbcf0,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0xbcf0_2024_11_01,2024-11-01,10.0,1.0,10000.0,1000.0,1000.0,0.0,9000.0
CUS_0xbd09,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0xbd09_2024_08_01,2024-08-01,10.0,4.0,10000.0,1000.0,1000.0,0.0,6000.0
CUS_0xbd0b,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0xbd0b_2024_08_01,2024-08-01,10.0,4.0,10000.0,1000.0,0.0,2000.0,8000.0
CUS_0xbd89,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,168.0,160.0,206.0,178.0,27.0,-91.0,113.0,164.0,243.0,161.0,63.0,224.0,88.0,61.0,-9.0,186.0,-21.0,19.0,1.0,-23.0,,,,,,,,,
CUS_0xbd9f,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,38.0,131.0,-19.0,112.0,336.0,119.0,273.0,203.0,123.0,103.0,226.0,-153.0,155.0,137.0,-7.0,-54.0,71.0,-36.0,156.0,92.0,CUS_0xbd9f_2024_04_01,2024-04-01,10.0,8.0,10000.0,1000.0,1000.0,0.0,2000.0
CUS_0xbe62,2024-12-01,Viswanathar,43,281-78-9721,Teacher,45070.56,3637.88,9.0,8.0,15.0,7,"Mortgage Loan, Not Specified, Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Student Loan, and Personal Loan",29.0,15,17.78,11.0,Bad,4106.9,30.750030506571235,13 Years and 0 Months,Yes,166.2967046937647,161.98624916540345,High_spent_Small_value_payments,295.5050461408318,,,,,,,,,,,,,,,,,,,,,CUS_0xbe62_2024_12_01,2024-12-01,10.0,0.0,10000.0,0.0,0.0,0.0,10000.0
CUS_0xbe63,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,54.0,139.0,-79.0,12.0,179.0,-64.0,147.0,81.0,263.0,188.0,214.0,15.0,45.0,115.0,193.0,42.0,65.0,147.0,71.0,-45.0,CUS_0xbe63_2024_06_01,2024-06-01,10.0,6.0,10000.0,1000.0,1000.0,0.0,4000.0
CUS_0xbe9,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,221.0,38.0,6.0,142.0,119.0,147.0,166.0,-84.0,77.0,99.0,52.0,130.0,73.0,174.0,94.0,109.0,195.0,131.0,205.0,66.0,CUS_0xbe9_2024_05_01,2024-05-01,10.0,7.0,10000.0,1000.0,0.0,5000.0,8000.0
CUS_0xbf64,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,150.0,-70.0,176.0,163.0,-85.0,200.0,149.0,83.0,299.0,195.0,34.0,173.0,-6.0,92.0,-91.0,68.0,141.0,117.0,-36.0,-61.0,,,,,,,,,
CUS_0xbfb4,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,-5.0,-98.0,167.0,274.0,80.0,149.0,60.0,196.0,113.0,118.0,170.0,63.0,49.0,13.0,24.0,45.0,143.0,14.0,7.0,126.0,,,,,,,,,
CUS_0xbffe,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0xbffe_2024_11_01,2024-11-01,10.0,1.0,10000.0,1000.0,1000.0,0.0,9000.0
CUS_0xc065,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,175.0,70.0,115.0,8.0,244.0,171.0,119.0,-45.0,5.0,37.0,-66.0,205.0,160.0,119.0,30.0,123.0,131.0,-57.0,91.0,-119.0,,,,,,,,,
CUS_0xc0d,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0xc0d_2024_07_01,2024-07-01,10.0,5.0,10000.0,1000.0,0.0,2000.0,7000.0
CUS_0xc143,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,206.0,-93.0,115.0,102.0,57.0,-26.0,103.0,64.0,83.0,115.0,243.0,201.0,49.0,67.0,170.0,122.0,141.0,169.0,125.0,50.0,CUS_0xc143_2024_02_01,2024-02-01,10.0,10.0,10000.0,1000.0,1000.0,0.0,0.0
CUS_0xc144,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,175.0,324.0,-133.0,-45.0,-97.0,277.0,262.0,234.0,209.0,111.0,232.0,46.0,125.0,-16.0,245.0,46.0,219.0,97.0,101.0,,,,,,,,,
CUS_0xc187,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,64.0,196.0,103.0,176.0,36.0,145.0,251.0,-69.0,37.0,45.0,206.0,139.0,-14.0,151.0,-70.0,74.0,-35.0,97.0,223.0,62.0,CUS_0xc187_2024_05_01,2024-05-01,10.0,7.0,10000.0,1000.0,0.0,4000.0,7000.0
CUS_0xc192,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,228.0,84.0,64.0,175.0,151.0,183.0,203.0,136.0,203.0,264.0,61.0,259.0,105.0,40.0,206.0,25.0,21.0,69.0,214.0,212.0,CUS_0xc192_2024_03_01,2024-03-01,10.0,9.0,10000.0,1000.0,1000.0,0.0,1000.0
CUS_0xc1f7,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0xc1f7_2024_09_01,2024-09-01,10.0,3.0,10000.0,1000.0,1000.0,0.0,7000.0
CUS_0xc204,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,28.0,73.0,57.0,182.0,16.0,131.0,109.0,10.0,105.0,172.0,-97.0,105.0,129.0,19.0,80.0,92.0,94.0,90.0,141.0,179.0,,,,,,,,,
CUS_0xc23d,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,97.0,240.0,48.0,150.0,-59.0,44.0,-61.0,132.0,59.0,170.0,13.0,-163.0,164.0,39.0,-108.0,142.0,93.0,135.0,56.0,100.0,,,,,,,,,
CUS_0xc283,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0xc283_2024_09_01,2024-09-01,10.0,3.0,10000.0,1000.0,0.0,1000.0,8000.0
CUS_0xc29a,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,160.0,172.0,112.0,11.0,178.0,-12.0,-91.0,213.0,165.0,86.0,-59.0,115.0,75.0,59.0,-49.0,217.0,33.0,304.0,265.0,49.0,,,,,,,,,
CUS_0xc2e8,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,178.0,168.0,133.0,52.0,259.0,-34.0,-52.0,-41.0,103.0,88.0,58.0,297.0,343.0,88.0,21.0,319.0,83.0,54.0,32.0,68.0,,,,,,,,,
CUS_0xc2ee,2024-12-01,Sarahp,38,175-81-5968,Accountant,42588.14,3368.0116666666668,7.0,3.0,6.0,-100,,25.0,19,0.89,4.0,Standard,751.44,25.32569418483771,19 Years and 9 Months,No,0.0,376.31669770066725,Low_spent_Small_value_payments,250.48446896599944,,,,,,,,,,,,,,,,,,,,,CUS_0xc2ee_2024_12_01,2024-12-01,10.0,0.0,10000.0,0.0,0.0,0.0,10000.0
CUS_0xc3cf,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,135.0,-6.0,15.0,50.0,-154.0,38.0,192.0,269.0,252.0,-96.0,85.0,-32.0,173.0,78.0,121.0,23.0,80.0,172.0,-88.0,284.0,,,,,,,,,
CUS_0xc3d,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,82.0,45.0,23.0,50.0,106.0,142.0,82.0,100.0,-38.0,89.0,36.0,115.0,6.0,31.0,94.0,88.0,32.0,51.0,95.0,202.0,,,,,,,,,
CUS_0xc3d6,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,99.0,34.0,-87.0,70.0,73.0,133.0,174.0,124.0,-46.0,69.0,102.0,93.0,134.0,53.0,-177.0,71.0,59.0,107.0,118.0,127.0,,,,,,,,,
CUS_0xc41,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,96.0,121.0,106.0,245.0,-2.0,192.0,183.0,314.0,221.0,49.0,159.0,113.0,43.0,216.0,214.0,159.0,-20.0,7.0,213.0,64.0,,,,,,,,,
CUS_0xc4ac,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,7.0,138.0,176.0,132.0,-1.0,217.0,82.0,-60.0,331.0,78.0,-28.0,41.0,77.0,124.0,239.0,127.0,125.0,139.0,-18.0,258.0,CUS_0xc4ac_2024_06_01,2024-06-01,10.0,6.0,10000.0,1000.0,1000.0,0.0,4000.0
CUS_0xc4e7,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,75.0,48.0,21.0,164.0,14.0,127.0,164.0,27.0,155.0,168.0,176.0,297.0,-50.0,164.0,112.0,158.0,301.0,50.0,133.0,,,,,,,,,
CUS_0xc4f,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0xc4f_2024_08_01,2024-08-01,10.0,4.0,10000.0,1000.0,1000.0,0.0,6000.0
CUS_0xc530,2024-12-01,Natalie Harrisonu,31,367-64-2250,Teacher,31751.78,2712.9816666666666,7.0,3.0,11.0,1070,,28.0,1884,0.61,4.0,Standard,581.67,25.78943411555507,25 Years and 6 Months,NM,0.0,124.46452025111958,High_spent_Small_value_payments,406.83364641554704,,,,,,,,,,,,,,,,,,,,,CUS_0xc530_2024_12_01,2024-12-01,10.0,0.0,10000.0,0.0,0.0,0.0,10000.0
CUS_0xc574,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,180.0,-1.0,97.0,107.0,41.0,67.0,84.0,-17.0,127.0,148.0,157.0,23.0,134.0,-19.0,24.0,239.0,135.0,-10.0,169.0,137.0,CUS_0xc574_2024_06_01,2024-06-01,10.0,6.0,10000.0,1000.0,1000.0,0.0,4000.0
CUS_0xc5b2,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,225.0,-38.0,69.0,280.0,62.0,-90.0,37.0,7.0,-14.0,47.0,249.0,177.0,182.0,8.0,141.0,284.0,116.0,184.0,120.0,-7.0,,,,,,,,,
CUS_0xc600,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,241.0,133.0,136.0,110.0,54.0,56.0,111.0,36.0,246.0,34.0,169.0,-191.0,225.0,-19.0,-38.0,31.0,18.0,37.0,14.0,162.0,,,,,,,,,
CUS_0xc6f2,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,3.0,175.0,234.0,-38.0,49.0,14.0,256.0,35.0,198.0,129.0,23.0,133.0,139.0,69.0,34.0,57.0,122.0,279.0,300.0,220.0,,,,,,,,,
CUS_0xc727,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,180.0,-73.0,19.0,135.0,143.0,199.0,280.0,-39.0,227.0,235.0,-107.0,160.0,175.0,-133.0,251.0,155.0,92.0,109.0,-8.0,-19.0,,,,,,,,,
CUS_0xcea,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,215.0,-45.0,106.0,13.0,268.0,-114.0,131.0,27.0,12.0,106.0,189.0,-22.0,-163.0,74.0,53.0,105.0,275.0,2.0,144.0,-3.0,CUS_0xcea_2024_04_01,2024-04-01,10.0,8.0,10000.0,1000.0,1000.0,0.0,2000.0
CUS_0xced,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,-13.0,51.0,163.0,218.0,189.0,78.0,92.0,107.0,-115.0,39.0,135.0,76.0,247.0,61.0,50.0,30.0,23.0,144.0,-11.0,-61.0,CUS_0xced_2024_06_01,2024-06-01,10.0,6.0,10000.0,1000.0,0.0,3000.0,7000.0
CUS_0xd25,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,17.0,93.0,-67.0,155.0,83.0,-8.0,95.0,171.0,70.0,-110.0,-4.0,29.0,-115.0,22.0,106.0,-23.0,21.0,133.0,58.0,-20.0,,,,,,,,,
CUS_0xd29,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0xd29_2024_10_01,2024-10-01,10.0,2.0,10000.0,1000.0,1000.0,0.0,8000.0
CUS_0xde6,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,218.0,87.0,250.0,142.0,-19.0,71.0,94.0,227.0,43.0,36.0,132.0,130.0,141.0,106.0,-12.0,12.0,122.0,-13.0,137.0,107.0,,,,,,,,,
CUS_0xe09,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,194.0,-210.0,71.0,178.0,227.0,119.0,53.0,-22.0,171.0,149.0,73.0,118.0,124.0,132.0,32.0,72.0,150.0,148.0,23.0,98.0,CUS_0xe09_2024_03_01,2024-03-01,10.0,9.0,10000.0,1000.0,0.0,8000.0,9000.0
CUS_0xe2c,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,70.0,286.0,195.0,144.0,98.0,170.0,158.0,55.0,-21.0,93.0,146.0,312.0,72.0,12.0,207.0,35.0,289.0,-10.0,52.0,-26.0,,,,,,,,,
CUS_0xe99,2024-12-01,Moone,48,164-90-3178,Mechanic,45461.54,3917.461666666666,6.0,3.0,5.0,2,"Credit-Builder Loan, and Payday Loan",20.0,9,11.38,6.0,Standard,647.24,27.26468473396545,16 Years and 9 Months,No,69.31834886302312,42.941001590068666,High_spent_Large_value_payments,519.4868162135749,,,,,,,,,,,,,,,,,,,,,CUS_0xe99_2024_12_01,2024-12-01,10.0,0.0,10000.0,0.0,0.0,0.0,10000.0
